,track_id,track_pollen_score,track_shape,track_event,track_tagid,track_hastag,track_startframe,track_startx,track_starty,track_starta,track_endframe,track_endx,track_endy,track_enda,track_length,datetime,track_starttime,track_endtime,pollen,entering,leaving,entering_leaving,walking,video_name,labelbee_videoid,video_filename,video_seq
38549,7224,0.0044862986542284,noise,,1407,True,18332,748,184,172.8749836510982,18333,728,216,191.97613244420336,2,2017-06-21 09:15:16.600,2017-06-21 09:15:16.600,2017-06-21 09:15:16.650,False,False,False,False,False,C02_170621090000.mp4,15072,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170621090000.mp4,1
38551,7226,0.0055935242417581,ramp_ramp,,1407,True,18334,704,344,176.56636963754949,18343,724,472,199.74683660542613,10,2017-06-21 09:15:16.700,2017-06-21 09:15:16.700,2017-06-21 09:15:17.150,False,False,False,False,False,C02_170621090000.mp4,15072,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170621090000.mp4,1
38554,7229,5.478055747538074e-05,ramp_outside,leaving,1407,True,18345,748,572,193.1725534233269,18355,636,1172,178.93908830973578,11,2017-06-21 09:15:17.250,2017-06-21 09:15:17.250,2017-06-21 09:15:17.750,False,False,True,False,False,C02_170621090000.mp4,15072,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170621090000.mp4,1
39023,7698,0.0006254091604055,outside_ramp,entering,1407,True,19738,1924,900,9.211026540816666,19749,2016,412,0.0,12,2017-06-21 09:16:26.900,2017-06-21 09:16:26.900,2017-06-21 09:16:27.450,False,True,False,False,False,C02_170621090000.mp4,15072,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170621090000.mp4,1
39027,7702,0.0030234585594765,inside,,1407,True,19750,2016,256,357.06432655357884,19759,1960,96,33.11134196037203,10,2017-06-21 09:16:27.500,2017-06-21 09:16:27.500,2017-06-21 09:16:27.950,False,False,False,False,False,C02_170621090000.mp4,15072,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170621090000.mp4,1
39048,7723,0.0036551766591545,inside_ramp,,1407,True,19834,868,192,183.46822925891712,19843,804,304,160.25316339457387,10,2017-06-21 09:16:31.700,2017-06-21 09:16:31.700,2017-06-21 09:16:32.150,False,False,False,False,False,C02_170621090000.mp4,15072,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170621090000.mp4,1
39051,7726,0.0002544447324144,ramp_ramp,,1407,True,19846,900,364,212.7352262721076,19857,1180,696,218.15722658736905,12,2017-06-21 09:16:32.300,2017-06-21 09:16:32.300,2017-06-21 09:16:32.850,False,False,False,False,False,C02_170621090000.mp4,15072,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170621090000.mp4,1
39058,7733,3.974722506452853e-06,ramp-inside,,1407,True,19862,1144,740,144.24611274556327,19885,576,112,0.0,24,2017-06-21 09:16:33.100,2017-06-21 09:16:33.100,2017-06-21 09:16:34.250,False,False,False,False,False,C02_170621090000.mp4,15072,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170621090000.mp4,1
39376,8051,0.1081800709168116,noise,,638,True,20775,1584,876,49.23639479905884,20777,1552,796,33.17851165939275,3,2017-06-21 09:17:18.750,2017-06-21 09:17:18.750,2017-06-21 09:17:18.850,False,False,False,False,False,C02_170621090000.mp4,15072,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170621090000.mp4,1
39377,8052,0.4999187859066296,noise,,638,True,20778,1444,700,34.5085229876684,20781,1324,508,32.47119229084849,4,2017-06-21 09:17:18.900,2017-06-21 09:17:18.900,2017-06-21 09:17:19.050,False,False,False,False,False,C02_170621090000.mp4,15072,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170621090000.mp4,1
39380,8055,0.3931921869516372,noise,,638,True,20782,1252,364,22.06789956241022,20785,1148,180,40.23635830927382,4,2017-06-21 09:17:19.100,2017-06-21 09:17:19.100,2017-06-21 09:17:19.250,False,False,False,False,False,C02_170621090000.mp4,15072,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170621090000.mp4,1
41721,10396,4.897385090056141e-10,noise,,1237,True,26719,544,1152,315.0,26721,564,1064,337.16634582208246,3,2017-06-21 09:22:15.950,2017-06-21 09:22:15.950,2017-06-21 09:22:16.050,False,False,False,False,False,C02_170621090000.mp4,15072,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170621090000.mp4,1
41722,10397,0.0582986913138682,outside_ramp,entering,1237,True,26722,560,908,5.710593137499642,26735,468,348,2.2025981617658053,14,2017-06-21 09:22:16.100,2017-06-21 09:22:16.100,2017-06-21 09:22:16.750,False,True,False,False,False,C02_170621090000.mp4,15072,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170621090000.mp4,1
41772,10447,0.0511207525939845,inside_ramp,,638,True,26830,480,220,182.0825652797309,26845,412,576,191.59217541029105,16,2017-06-21 09:22:21.500,2017-06-21 09:22:21.500,2017-06-21 09:22:22.250,False,False,False,False,False,C02_170621090000.mp4,15072,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170621090000.mp4,1
43337,12012,0.000174515731868,noise,,1621,True,32706,896,924,203.02549200852803,32710,836,1120,171.86989764584402,5,2017-06-21 09:27:15.300,2017-06-21 09:27:15.300,2017-06-21 09:27:15.500,False,False,False,False,False,C02_170621090000.mp4,15072,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170621090000.mp4,1
43940,12615,0.0088851070876583,outside_ramp,entering,1786,True,34757,864,1084,199.9831065219,34771,716,660,10.885527054658738,15,2017-06-21 09:28:57.850,2017-06-21 09:28:57.850,2017-06-21 09:28:58.550,False,True,False,False,False,C02_170621090000.mp4,15072,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170621090000.mp4,1
45033,13708,0.0082982641781725,noise,,2487,True,38890,1052,1028,1.847610265994596,38893,1120,804,346.6754687381092,4,2017-06-21 09:32:24.500,2017-06-21 09:32:24.500,2017-06-21 09:32:24.650,False,False,False,False,False,C02_170621090000.mp4,15072,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170621090000.mp4,1
45034,13709,0.0032498671842517,noise,,2487,True,38894,1120,636,0.0,38897,1088,384,11.592175410291071,4,2017-06-21 09:32:24.700,2017-06-21 09:32:24.700,2017-06-21 09:32:24.850,False,False,False,False,False,C02_170621090000.mp4,15072,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170621090000.mp4,1
45602,14277,0.0984506071222739,noise,,1230,True,41062,452,580,182.3373058591238,41065,464,716,176.09950625761812,4,2017-06-21 09:34:13.100,2017-06-21 09:34:13.100,2017-06-21 09:34:13.250,False,False,False,False,False,C02_170621090000.mp4,15072,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170621090000.mp4,1
45607,14282,6.180243067414881e-06,ramp_outside,leaving,1230,True,41070,488,724,195.12400730831055,41077,576,876,203.38522105721376,8,2017-06-21 09:34:13.500,2017-06-21 09:34:13.500,2017-06-21 09:34:13.850,False,False,True,False,False,C02_170621090000.mp4,15072,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170621090000.mp4,1
45609,14284,0.000490883248691,noise,,1230,True,41078,664,960,210.3432488842396,41081,724,1092,206.565051177078,4,2017-06-21 09:34:13.900,2017-06-21 09:34:13.900,2017-06-21 09:34:14.050,False,False,False,False,False,C02_170621090000.mp4,15072,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170621090000.mp4,1
46096,14771,2.868646431508637e-09,noise,,1237,True,43212,888,280,206.05349531049092,43213,916,288,198.8531587644191,2,2017-06-21 09:36:00.600,2017-06-21 09:36:00.600,2017-06-21 09:36:00.650,False,False,False,False,False,C02_170621090000.mp4,15072,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170621090000.mp4,1
46100,14775,0.0468244123730983,noise,,1237,True,43214,1020,476,198.08344538304863,43217,1048,600,178.1523897340054,4,2017-06-21 09:36:00.700,2017-06-21 09:36:00.700,2017-06-21 09:36:00.850,False,False,False,False,False,C02_170621090000.mp4,15072,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170621090000.mp4,1
46108,14783,7.744070899207145e-06,noise,,1237,True,43220,1036,852,181.46880071438585,43221,1044,880,183.0940580589171,2,2017-06-21 09:36:01.000,2017-06-21 09:36:01.000,2017-06-21 09:36:01.050,False,False,False,False,False,C02_170621090000.mp4,15072,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170621090000.mp4,1
46655,15330,0.0020150898941987,inside_out,leaving,1407,True,45491,608,128,171.11934084947978,45552,1032,992,184.8645144377605,62,2017-06-21 09:37:54.550,2017-06-21 09:37:54.550,2017-06-21 09:37:57.600,False,False,True,False,False,C02_170621090000.mp4,15072,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170621090000.mp4,1
47482,16157,0.0294523356733375,outside_inside,entering,677,True,48306,1412,960,35.36246188706905,48355,832,56,67.83365417791754,50,2017-06-21 09:40:15.300,2017-06-21 09:40:15.300,2017-06-21 09:40:17.750,False,True,False,False,False,C02_170621090000.mp4,15072,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170621090000.mp4,1
47723,16398,0.0017796668334588,inside_inside,walking,1797,True,49266,1408,216,170.75388725443676,49321,2112,244,318.5763343749974,56,2017-06-21 09:41:03.300,2017-06-21 09:41:03.300,2017-06-21 09:41:06.050,False,False,False,False,True,C02_170621090000.mp4,15072,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170621090000.mp4,1
47751,16426,0.0067389675611877,inside_inside,walking,1797,True,49326,2124,204,100.4914770123316,49471,1744,60,322.76516601842536,146,2017-06-21 09:41:06.300,2017-06-21 09:41:06.300,2017-06-21 09:41:13.550,False,False,False,False,True,C02_170621090000.mp4,15072,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170621090000.mp4,1
47867,16542,0.3372790788610776,noise,,638,True,49787,2012,992,1.4320961841646465,49789,2000,856,15.124007308310569,3,2017-06-21 09:41:29.350,2017-06-21 09:41:29.350,2017-06-21 09:41:29.450,False,False,False,False,False,C02_170621090000.mp4,15072,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170621090000.mp4,1
47871,16546,0.5445871956184398,ramp-inside,,638,True,49796,1868,412,17.92791976200724,49806,1432,48,21.037511025421814,11,2017-06-21 09:41:29.800,2017-06-21 09:41:29.800,2017-06-21 09:41:30.300,True,False,False,False,False,C02_170621090000.mp4,15072,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170621090000.mp4,1
49124,17799,0.4861918985843658,noise,,1237,True,56056,1980,1140,51.0724564072077,56057,1956,1112,43.83086067209258,2,2017-06-21 09:46:42.800,2017-06-21 09:46:42.800,2017-06-21 09:46:42.850,False,False,False,False,False,C02_170621090000.mp4,15072,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170621090000.mp4,1
49125,17800,1.1924247014719985e-05,outside_ramp,entering,1237,True,56060,1852,956,42.61405596961119,56065,1816,580,355.6012946450045,6,2017-06-21 09:46:43.000,2017-06-21 09:46:43.000,2017-06-21 09:46:43.250,False,True,False,False,False,C02_170621090000.mp4,15072,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170621090000.mp4,1
49126,17801,6.997492272850712e-05,noise,,1237,True,56066,1828,440,357.2072976342867,56070,1832,144,10.124671655397815,5,2017-06-21 09:46:43.300,2017-06-21 09:46:43.300,2017-06-21 09:46:43.500,False,False,False,False,False,C02_170621090000.mp4,15072,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170621090000.mp4,1
49320,17995,0.0168191652526085,ramp_ramp,,638,True,57324,332,348,184.28915332881903,57329,436,752,196.46001481204004,6,2017-06-21 09:47:46.200,2017-06-21 09:47:46.200,2017-06-21 09:47:46.450,False,False,False,False,False,C02_170621090000.mp4,15072,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170621090000.mp4,1
49322,17997,0.0012317819176435,noise,,638,True,57330,504,896,200.55604521958347,57332,536,1024,198.8860873697093,3,2017-06-21 09:47:46.500,2017-06-21 09:47:46.500,2017-06-21 09:47:46.600,False,False,False,False,False,C02_170621090000.mp4,15072,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170621090000.mp4,1
49521,18196,2.3336814546226484e-05,outside_inside,entering,1407,True,58270,1600,808,11.888658039627977,58285,1408,184,45.0,16,2017-06-21 09:48:33.500,2017-06-21 09:48:33.500,2017-06-21 09:48:34.250,False,True,False,False,False,C02_170621090000.mp4,15072,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170621090000.mp4,1
49525,18200,9.723555952708317e-06,noise,,1407,True,58286,1296,120,61.50436138175502,58288,1240,68,49.76364169072618,3,2017-06-21 09:48:34.300,2017-06-21 09:48:34.300,2017-06-21 09:48:34.400,False,False,False,False,False,C02_170621090000.mp4,15072,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170621090000.mp4,1
49861,18536,1.7830903700198448e-05,inside_out,leaving,1797,True,60355,1252,188,150.4221613187387,60413,1020,1168,169.69515353123398,59,2017-06-21 09:50:17.750,2017-06-21 09:50:17.750,2017-06-21 09:50:20.650,False,False,True,False,False,C02_170621090000.mp4,15072,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170621090000.mp4,1
50096,18771,0.0031028942004619,noise,,1797,True,61583,1216,1088,331.92751306414704,61585,1244,940,336.0375110254218,3,2017-06-21 09:51:19.150,2017-06-21 09:51:19.150,2017-06-21 09:51:19.250,False,False,False,False,False,C02_170621090000.mp4,15072,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170621090000.mp4,1
50097,18772,0.0015634984223851,noise,,1797,True,61586,1248,768,358.5311992856141,61589,1248,508,5.572197803963795,4,2017-06-21 09:51:19.300,2017-06-21 09:51:19.300,2017-06-21 09:51:19.450,False,False,False,False,False,C02_170621090000.mp4,15072,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170621090000.mp4,1
50948,19623,0.0001482954716147,inside_out,leaving,2487,True,66556,996,116,162.75854060106005,66634,972,892,152.4471884232822,79,2017-06-21 09:55:27.800,2017-06-21 09:55:27.800,2017-06-21 09:55:31.700,False,False,True,False,False,C02_170621090000.mp4,15072,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170621090000.mp4,1
51309,19984,0.1187627252002982,outside_ramp,entering,1361,True,68719,1368,1116,24.77514056883192,68725,1400,708,347.2756443145776,7,2017-06-21 09:57:15.950,2017-06-21 09:57:15.950,2017-06-21 09:57:16.250,False,True,False,False,False,C02_170621090000.mp4,15072,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170621090000.mp4,1
51311,19986,0.1779163900202434,noise,,930,True,68726,1372,544,11.309932474020211,68729,1328,332,14.381394591090604,4,2017-06-21 09:57:16.300,2017-06-21 09:57:16.300,2017-06-21 09:57:16.450,False,False,False,False,False,C02_170621090000.mp4,15072,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170621090000.mp4,1
51329,20004,4.16149188026127e-10,noise,,677,True,68804,1180,988,165.96375653207352,68807,1168,1080,174.14398641457106,4,2017-06-21 09:57:20.200,2017-06-21 09:57:20.200,2017-06-21 09:57:20.350,False,False,False,False,False,C02_170621090000.mp4,15072,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170621090000.mp4,1
51593,20268,0.0007163190022794,noise,,1404,True,69826,736,892,11.003540851749504,69829,728,656,1.5911402711945872,4,2017-06-21 09:58:11.300,2017-06-21 09:58:11.300,2017-06-21 09:58:11.450,False,False,False,False,False,C02_170621090000.mp4,15072,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170621090000.mp4,1
52006,20681,0.0343141681438889,ramp_ramp,,1361,True,71448,380,476,165.17352002964432,71453,436,792,202.30620505490765,6,2017-06-21 09:59:32.400,2017-06-21 09:59:32.400,2017-06-21 09:59:32.650,False,False,False,False,False,C02_170621090000.mp4,15072,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170621090000.mp4,1
52008,20683,8.763753426895467e-05,noise,,1361,True,71455,472,952,198.8860873697093,71457,488,1088,184.28915332881903,3,2017-06-21 09:59:32.750,2017-06-21 09:59:32.750,2017-06-21 09:59:32.850,False,False,False,False,False,C02_170621090000.mp4,15072,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170621090000.mp4,1
52056,20731,0.0366447699900463,outside_inside,entering,1361,True,71715,964,1080,0.0,71729,900,128,19.74683660542612,15,2017-06-21 09:59:45.750,2017-06-21 09:59:45.750,2017-06-21 09:59:46.450,False,True,False,False,False,C02_170621090000.mp4,15072,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170621090000.mp4,1
53325,1243,0.0324869157346026,inside_ramp,,1361,True,3830,448,92,150.52411099675425,3856,420,524,181.3019526725789,27,2017-06-21 10:03:11.500,2017-06-21 10:03:11.500,2017-06-21 10:03:12.800,False,False,False,False,False,C02_170621100000.mp4,14393,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170621100000.mp4,2
53329,1247,2.555086996147704e-09,noise,,1361,True,3857,472,664,189.2726017772003,3860,544,892,189.2726017772003,4,2017-06-21 10:03:12.850,2017-06-21 10:03:12.850,2017-06-21 10:03:13.000,False,False,False,False,False,C02_170621100000.mp4,14393,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170621100000.mp4,2
53340,1258,0.0004439187855923,outside_ramp,entering,1621,True,3890,1396,992,358.3634229583833,3896,1504,700,346.3730051401085,7,2017-06-21 10:03:14.500,2017-06-21 10:03:14.500,2017-06-21 10:03:14.800,False,True,False,False,False,C02_170621100000.mp4,14393,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170621100000.mp4,2
53344,1262,8.102049080818685e-06,ramp-inside,,1621,True,3897,1596,604,335.55604521958344,3904,1740,68,352.6476206401076,8,2017-06-21 10:03:14.850,2017-06-21 10:03:14.850,2017-06-21 10:03:15.200,False,False,False,False,False,C02_170621100000.mp4,14393,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170621100000.mp4,2
55440,3358,0.0123914820530141,noise,,1361,True,15290,1120,928,9.926245506651703,15292,1100,824,6.952957468173915,3,2017-06-21 10:12:44.500,2017-06-21 10:12:44.500,2017-06-21 10:12:44.600,False,False,False,False,False,C02_170621100000.mp4,14393,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170621100000.mp4,2
55441,3359,0.0787267153697669,ramp-inside,,1361,True,15293,1096,688,7.943471810590411,15304,932,112,11.003540851749504,12,2017-06-21 10:12:44.650,2017-06-21 10:12:44.650,2017-06-21 10:12:45.200,False,False,False,False,False,C02_170621100000.mp4,14393,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170621100000.mp4,2
56247,4165,0.0092604500854349,ramp_ramp,,1361,True,20745,456,316,181.2730300200567,20752,652,736,204.86369657175183,8,2017-06-21 10:17:17.250,2017-06-21 10:17:17.250,2017-06-21 10:17:17.600,False,False,False,False,False,C02_170621100000.mp4,14393,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170621100000.mp4,2
56250,4168,0.0442716790785198,noise,,1361,True,20753,732,860,202.30620505490765,20756,856,1048,205.5599651718238,4,2017-06-21 10:17:17.650,2017-06-21 10:17:17.650,2017-06-21 10:17:17.800,False,False,False,False,False,C02_170621100000.mp4,14393,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170621100000.mp4,2
56622,4540,0.5014163537940476,outside_ramp,entering,638,True,23441,1244,832,350.0737544933483,23450,1304,516,3.8140748342903534,10,2017-06-21 10:19:32.050,2017-06-21 10:19:32.050,2017-06-21 10:19:32.500,True,True,False,False,False,C02_170621100000.mp4,14393,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170621100000.mp4,2
56734,4652,0.2586932823100748,ramp_outside,leaving,508,True,24289,796,320,188.42696902148063,24303,1084,1164,192.52880770915152,15,2017-06-21 10:20:14.450,2017-06-21 10:20:14.450,2017-06-21 10:20:15.150,False,False,True,False,False,C02_170621100000.mp4,14393,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170621100000.mp4,2
58669,6587,0.0767201695650496,outside_ramp,entering,2487,True,38850,928,1040,9.462322208025617,38862,952,752,3.945186229037563,13,2017-06-21 10:32:22.500,2017-06-21 10:32:22.500,2017-06-21 10:32:23.100,False,True,False,False,False,C02_170621100000.mp4,14393,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170621100000.mp4,2
58672,6590,0.0001078952074261,ramp-inside,,2487,True,38866,908,572,14.620873988631656,38874,744,60,29.248826336546973,9,2017-06-21 10:32:23.300,2017-06-21 10:32:23.300,2017-06-21 10:32:23.700,False,False,False,False,False,C02_170621100000.mp4,14393,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170621100000.mp4,2
60365,8283,0.0438309284318165,noise,,2487,True,52201,764,508,225.90938044919915,52204,880,640,212.47119229084848,4,2017-06-21 10:43:30.050,2017-06-21 10:43:30.050,2017-06-21 10:43:30.200,False,False,False,False,False,C02_170621100000.mp4,14393,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170621100000.mp4,2
60367,8285,0.0171463314582069,noise,,197,True,52205,972,736,212.6609127216738,52208,1068,864,204.86369657175183,4,2017-06-21 10:43:30.250,2017-06-21 10:43:30.250,2017-06-21 10:43:30.400,False,False,False,False,False,C02_170621100000.mp4,14393,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170621100000.mp4,2
60368,8286,0.0036661792461624,noise,,2487,True,52209,1128,992,201.59531044896767,52211,1148,1112,189.6598930784423,3,2017-06-21 10:43:30.450,2017-06-21 10:43:30.450,2017-06-21 10:43:30.550,False,False,False,False,False,C02_170621100000.mp4,14393,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170621100000.mp4,2
61381,9299,0.1015824355417862,inside_ramp,,1621,True,58245,448,116,176.05481377096245,58257,316,312,178.53119928561418,13,2017-06-21 10:48:32.250,2017-06-21 10:48:32.250,2017-06-21 10:48:32.850,False,False,False,False,False,C02_170621100000.mp4,14393,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170621100000.mp4,2
61383,9301,4.755180964508554e-05,noise,,1621,True,58264,324,352,186.3401917459099,58268,288,284,180.0,5,2017-06-21 10:48:33.200,2017-06-21 10:48:33.200,2017-06-21 10:48:33.400,False,False,False,False,False,C02_170621100000.mp4,14393,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170621100000.mp4,2
61387,9305,6.81140437240871e-05,ramp_outside,leaving,1621,True,58274,316,312,178.49256424122504,58307,456,1200,177.4551956201869,34,2017-06-21 10:48:33.700,2017-06-21 10:48:33.700,2017-06-21 10:48:35.350,False,False,True,False,False,C02_170621100000.mp4,14393,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170621100000.mp4,2
63315,11233,0.0092098477175325,inside_out,leaving,515,True,70993,644,192,169.69515353123398,71064,1152,1168,203.96248897457815,72,2017-06-21 10:59:09.650,2017-06-21 10:59:09.650,2017-06-21 10:59:13.200,False,False,True,False,False,C02_170621100000.mp4,14393,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170621100000.mp4,2
63329,11247,0.000481689041181,outside,,515,True,71072,1136,1192,202.06789956241025,71114,1644,1224,212.19573393471325,43,2017-06-21 10:59:13.600,2017-06-21 10:59:13.600,2017-06-21 10:59:15.700,False,False,False,False,False,C02_170621100000.mp4,14393,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170621100000.mp4,2
63426,11344,0.0001209010813832,outside_inside,entering,515,True,71690,1836,1124,56.309932474020215,71936,1732,0,10.954062643398334,247,2017-06-21 10:59:44.500,2017-06-21 10:59:44.500,2017-06-21 10:59:56.800,False,True,False,False,False,C02_170621100000.mp4,14393,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170621100000.mp4,2
63506,30,0.0158835515847226,inside_out,leaving,515,True,69,1704,96,187.1250163489018,115,1460,1168,158.45902408146156,47,2017-06-21 11:00:03.450,2017-06-21 11:00:03.450,2017-06-21 11:00:05.750,False,False,True,False,False,C02_170621110000.mp4,14803,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170621110000.mp4,3
63549,73,3.932799782230884e-05,outside,,515,True,344,1100,1212,212.0053832080835,352,1044,1184,156.29735404903377,9,2017-06-21 11:00:17.200,2017-06-21 11:00:17.200,2017-06-21 11:00:17.600,False,False,False,False,False,C02_170621110000.mp4,14803,/mnt/storage/work/jchan/bees/tag_dataset/videos/C02_170621110000.mp4,3
